STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
310;Prei;Preisig;Jasmin;INT-C511;Xavier;Gustavo;ITC-C1495;Asari;Emir;TR INT B 010104224957;Engelmann;Andrew;D4317-S-22 C;Schw;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;2;13:33:20.216;13:33:20.216;10:04.865;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;604,865;            ;2
310;Prei;Preisig;Jasmin;INT-C511;Xavier;Gustavo;ITC-C1495;Asari;Emir;TR INT B 010104224957;Engelmann;Andrew;D4317-S-22 C;Schw;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;3;13:50:39.927;13:50:39.927;9:55.344;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;595,344;            ;1
320;von ;von Löwis of Menar;Thomas;ITC1036292;Smudo;;ITC 1072954;Kauffman;Charles;ITC-C A1031;Kiefer;Thomas;ITC-C1167871;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;1;13:00:12.978;13:00:12.978;8:54.643;N;AT                                                          ;0000AT                                                          ;;AT      ;534,643;            ;4
320;von ;von Löwis of Menar;Thomas;ITC1036292;Smudo;;ITC 1072954;Kauffman;Charles;ITC-C A1031;Kiefer;Thomas;ITC-C1167871;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;2;13:09:06.109;13:09:06.109;8:53.131;J;AT                                                          ;0000AT                                                          ;;AT      ;533,131;            ;4
320;von ;von Löwis of Menar;Thomas;ITC1036292;Smudo;;ITC 1072954;Kauffman;Charles;ITC-C A1031;Kiefer;Thomas;ITC-C1167871;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;3;13:31:14.939;13:31:14.939;9:29.731;N;AT                                                          ;0000AT                                                          ;;AT      ;569,731;            ;1
320;von ;von Löwis of Menar;Thomas;ITC1036292;Smudo;;ITC 1072954;Kauffman;Charles;ITC-C A1031;Kiefer;Thomas;ITC-C1167871;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;4;13:40:46.507;13:40:46.507;9:31.568;N;AT                                                          ;0000AT                                                          ;;AT      ;571,568;            ;1
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;1;12:49:28.552;12:49:28.552;10:50.242;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;650,242;            ;2
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;2;13:00:15.785;13:00:15.785;10:47.233;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;647,233;            ;2
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;3;13:10:52.207;13:10:52.207;10:36.422;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;636,422;            ;2
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;4;13:32:00.687;13:32:00.687;11:10.799;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;670,799;            ;3
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;5;13:47:23.164;13:47:23.164;15:22.477;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;922,477;            ;3
323;Lyon;Lyons;Benjamin;GBIC227553;Löw;Markus;DEIC1193166;Lomas;Dale;IC 1135860;;;;Groß;Rockstar Games by Viken Motorsport & Tomcat;PRO-AM                                                      ;BMW 325i;1;13:00:14.288;13:00:14.288;10:47.536;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;647,536;            ;1
323;Lyon;Lyons;Benjamin;GBIC227553;Löw;Markus;DEIC1193166;Lomas;Dale;IC 1135860;;;;Groß;Rockstar Games by Viken Motorsport & Tomcat;PRO-AM                                                      ;BMW 325i;2;13:20:00.875;13:20:00.875;11:00.966;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;660,966;            ;3
323;Lyon;Lyons;Benjamin;GBIC227553;Löw;Markus;DEIC1193166;Lomas;Dale;IC 1135860;;;;Groß;Rockstar Games by Viken Motorsport & Tomcat;PRO-AM                                                      ;BMW 325i;3;13:42:54.887;13:42:54.887;10:53.548;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;653,548;            ;2
324;Hube;Huber;Jürgen;ITC-C1125419;Knötschke;Christian;ITC-C1212182;Kurz;Maximilian;ITC-C1151672;Sagmeister;Simon;ITC-C1068414;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;1;12:43:23.299;12:43:23.299;10:34.419;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;634,419;            ;2
324;Hube;Huber;Jürgen;ITC-C1125419;Knötschke;Christian;ITC-C1212182;Kurz;Maximilian;ITC-C1151672;Sagmeister;Simon;ITC-C1068414;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;2;12:53:49.187;12:53:49.187;10:25.888;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;625,888;            ;4
324;Hube;Huber;Jürgen;ITC-C1125419;Knötschke;Christian;ITC-C1212182;Kurz;Maximilian;ITC-C1151672;Sagmeister;Simon;ITC-C1068414;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;3;13:11:30.183;13:11:30.183;10:30.120;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;630,120;            ;4
324;Hube;Huber;Jürgen;ITC-C1125419;Knötschke;Christian;ITC-C1212182;Kurz;Maximilian;ITC-C1151672;Sagmeister;Simon;ITC-C1068414;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;4;13:21:54.568;13:21:54.568;10:24.385;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;624,385;            ;4
324;Hube;Huber;Jürgen;ITC-C1125419;Knötschke;Christian;ITC-C1212182;Kurz;Maximilian;ITC-C1151672;Sagmeister;Simon;ITC-C1068414;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;5;13:39:08.570;13:39:08.570;10:22.022;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;622,022;            ;4
324;Hube;Huber;Jürgen;ITC-C1125419;Knötschke;Christian;ITC-C1212182;Kurz;Maximilian;ITC-C1151672;Sagmeister;Simon;ITC-C1068414;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;6;13:49:21.051;13:49:21.051;10:12.481;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;612,481;            ;3
330;Sand;Sandberg;Oskar;ITC1167616;Rink;Christopher;ITC-C1118563;Erlbacher;Jacob;ITC-C1181203;Zils;Daniel;ITC-C1067483;Norw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;1;13:35:46.105;13:35:46.105;14:40.037;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;880,037;            ;4
330;Sand;Sandberg;Oskar;ITC1167616;Rink;Christopher;ITC-C1118563;Erlbacher;Jacob;ITC-C1181203;Zils;Daniel;ITC-C1067483;Norw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;2;13:46:05.456;13:46:05.456;10:19.351;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;619,351;            ;2
331;Coma;Comazzi;Michelangelo;IT-C697;Haack;Frank;ITC-C1052673;Wirtz;Guido;ITC-C1080682;Leisen;Philipp;ITC-C1095299;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;1;12:45:09.489;12:45:09.489;10:26.017;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;626,017;            ;1
331;Coma;Comazzi;Michelangelo;IT-C697;Haack;Frank;ITC-C1052673;Wirtz;Guido;ITC-C1080682;Leisen;Philipp;ITC-C1095299;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;2;12:55:37.681;12:55:37.681;10:28.192;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;628,192;            ;1
331;Coma;Comazzi;Michelangelo;IT-C697;Haack;Frank;ITC-C1052673;Wirtz;Guido;ITC-C1080682;Leisen;Philipp;ITC-C1095299;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;3;13:17:29.215;13:17:29.215;11:21.683;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;681,683;            ;1
331;Coma;Comazzi;Michelangelo;IT-C697;Haack;Frank;ITC-C1052673;Wirtz;Guido;ITC-C1080682;Leisen;Philipp;ITC-C1095299;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;4;13:28:34.661;13:28:34.661;11:05.446;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;665,446;            ;1
331;Coma;Comazzi;Michelangelo;IT-C697;Haack;Frank;ITC-C1052673;Wirtz;Guido;ITC-C1080682;Leisen;Philipp;ITC-C1095299;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;5;13:47:21.119;13:47:21.119;10:48.287;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;648,287;            ;3
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;1;12:49:32.314;12:49:32.314;10:05.791;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;605,791;            ;1
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;2;13:07:59.055;13:07:59.055;10:07.175;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;607,175;            ;1
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;3;13:25:38.719;13:25:38.719;10:07.557;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;607,557;            ;2
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;4;13:35:40.717;13:35:40.717;10:01.998;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;601,998;            ;2
333;Mert;Mertens;Daniel;ITC-C1104806;Ricca;Jeff;D4447-U-22C;Endres;Stefan;ITC-C1173047;Strube;Kurt;ITC-C1137459;Deut;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;1;13:05:23.620;13:05:23.620;10:22.722;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;622,722;            ;2
333;Mert;Mertens;Daniel;ITC-C1104806;Ricca;Jeff;D4447-U-22C;Endres;Stefan;ITC-C1173047;Strube;Kurt;ITC-C1137459;Deut;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;2;13:15:44.801;13:15:44.801;10:21.181;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;621,181;            ;2
333;Mert;Mertens;Daniel;ITC-C1104806;Ricca;Jeff;D4447-U-22C;Endres;Stefan;ITC-C1173047;Strube;Kurt;ITC-C1137459;Deut;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;3;13:38:45.887;13:38:45.887;10:50.052;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;650,052;            ;4
334;Scho;Schotte;Christian;ITC-C1138634;Schönfelder;Jörg;ITC-C1178673;Van Vooren;Serge;ITC-C1186104;;;;Deut;MSG Bayerischer Wald Hutthurm e.V. im ADAC;PRO-AM                                                      ;BMW 328i F30;1;12:54:34.490;12:54:34.490;11:05.720;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;665,720;            ;3
334;Scho;Schotte;Christian;ITC-C1138634;Schönfelder;Jörg;ITC-C1178673;Van Vooren;Serge;ITC-C1186104;;;;Deut;MSG Bayerischer Wald Hutthurm e.V. im ADAC;PRO-AM                                                      ;BMW 328i F30;2;13:17:51.213;13:17:51.213;11:18.828;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;678,828;            ;2
334;Scho;Schotte;Christian;ITC-C1138634;Schönfelder;Jörg;ITC-C1178673;Van Vooren;Serge;ITC-C1186104;;;;Deut;MSG Bayerischer Wald Hutthurm e.V. im ADAC;PRO-AM                                                      ;BMW 328i F30;3;13:37:12.083;13:37:12.083;19:20.870;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;1160,870;            ;2
335;Acke;Ackermann;David;ITC-C1095607;Gachot;Holger;ITC-C1181179;Moritz;;ITC-C1055896;Vleugels;Dirk;IC1141003;Deut;;PRO-AM                                                      ;Renault  Megane RS;1;12:45:51.796;12:45:51.796;10:34.138;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;634,138;            ;1
335;Acke;Ackermann;David;ITC-C1095607;Gachot;Holger;ITC-C1181179;Moritz;;ITC-C1055896;Vleugels;Dirk;IC1141003;Deut;;PRO-AM                                                      ;Renault  Megane RS;2;12:56:08.844;12:56:08.844;10:17.048;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;617,048;            ;1
335;Acke;Ackermann;David;ITC-C1095607;Gachot;Holger;ITC-C1181179;Moritz;;ITC-C1055896;Vleugels;Dirk;IC1141003;Deut;;PRO-AM                                                      ;Renault  Megane RS;3;13:15:11.196;13:15:11.196;10:49.938;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;649,938;            ;4
335;Acke;Ackermann;David;ITC-C1095607;Gachot;Holger;ITC-C1181179;Moritz;;ITC-C1055896;Vleugels;Dirk;IC1141003;Deut;;PRO-AM                                                      ;Renault  Megane RS;4;13:25:48.430;13:25:48.430;10:37.234;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;637,234;            ;4
335;Acke;Ackermann;David;ITC-C1095607;Gachot;Holger;ITC-C1181179;Moritz;;ITC-C1055896;Vleugels;Dirk;IC1141003;Deut;;PRO-AM                                                      ;Renault  Megane RS;5;13:45:09.449;13:45:09.449;11:08.806;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;668,806;            ;3
336;Brin;Brink;Danny;ITC-C1133720;Konnerth;Christian;ITC-C1073138;Mijatovic;Ranko;INT-B 1441;Quante;Florian;ITC-C1165390;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;1;12:45:16.050;12:45:16.050;10:04.225;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;604,225;            ;2
336;Brin;Brink;Danny;ITC-C1133720;Konnerth;Christian;ITC-C1073138;Mijatovic;Ranko;INT-B 1441;Quante;Florian;ITC-C1165390;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;2;12:55:09.156;12:55:09.156;9:53.106;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;593,106;            ;2
336;Brin;Brink;Danny;ITC-C1133720;Konnerth;Christian;ITC-C1073138;Mijatovic;Ranko;INT-B 1441;Quante;Florian;ITC-C1165390;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;3;13:05:07.303;13:05:07.303;9:58.147;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;598,147;            ;2
336;Brin;Brink;Danny;ITC-C1133720;Konnerth;Christian;ITC-C1073138;Mijatovic;Ranko;INT-B 1441;Quante;Florian;ITC-C1165390;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;4;13:15:13.183;13:15:13.183;10:05.880;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;605,880;            ;2
336;Brin;Brink;Danny;ITC-C1133720;Konnerth;Christian;ITC-C1073138;Mijatovic;Ranko;INT-B 1441;Quante;Florian;ITC-C1165390;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;5;13:25:10.180;13:25:10.180;9:56.997;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;596,997;            ;2
336;Brin;Brink;Danny;ITC-C1133720;Konnerth;Christian;ITC-C1073138;Mijatovic;Ranko;INT-B 1441;Quante;Florian;ITC-C1165390;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;6;13:35:05.901;13:35:05.901;9:55.721;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;595,721;            ;2
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;1;12:42:12.579;12:42:12.579;10:01.551;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;601,551;            ;1
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;2;12:52:06.094;12:52:06.094;9:53.515;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;593,515;            ;1
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;3;13:08:34.605;13:08:34.605;9:59.248;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;599,248;            ;4
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;4;13:18:30.009;13:18:30.009;9:55.404;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;595,404;            ;4
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;5;13:34:47.323;13:34:47.323;9:49.737;J;V 6                                                         ;0000V 6                                                         ;;V 6     ;589,737;            ;3
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;6;13:44:53.753;13:44:53.753;10:06.430;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;606,430;            ;3
397;Ring;Rings;Sebastian;ITC1118456;Pickard;Lukas;ITC-C1150145;Pier;Alain;ITCA1204;Köppen;Alexander;ITC-C1073426;Deut;;PRO-AM                                                      ;Porsche 911;1;12:49:22.412;12:49:22.412;10:41.085;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;641,085;            ;1
397;Ring;Rings;Sebastian;ITC1118456;Pickard;Lukas;ITC-C1150145;Pier;Alain;ITCA1204;Köppen;Alexander;ITC-C1073426;Deut;;PRO-AM                                                      ;Porsche 911;2;13:09:30.945;13:09:30.945;10:31.009;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;631,009;            ;1
397;Ring;Rings;Sebastian;ITC1118456;Pickard;Lukas;ITC-C1150145;Pier;Alain;ITCA1204;Köppen;Alexander;ITC-C1073426;Deut;;PRO-AM                                                      ;Porsche 911;3;13:26:49.897;13:26:49.897;10:06.848;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;606,848;            ;2
397;Ring;Rings;Sebastian;ITC1118456;Pickard;Lukas;ITC-C1150145;Pier;Alain;ITCA1204;Köppen;Alexander;ITC-C1073426;Deut;;PRO-AM                                                      ;Porsche 911;4;13:36:50.305;13:36:50.305;10:00.408;J;V 6                                                         ;0000V 6                                                         ;;V 6     ;600,408;            ;2
420;Boll;Bollerslev;Henrik;DK04037;Hewer;Christoph;ITC-C1047476;Beckwermert;Matthias;ITC1072723;van Ramshorst;Marco;INT-C 38494;Däne;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman 718 GT4 CS (Typ;1;13:16:51.800;13:16:51.800;9:30.765;N;AT                                                          ;0000AT                                                          ;;AT      ;570,765;            ;3
420;Boll;Bollerslev;Henrik;DK04037;Hewer;Christoph;ITC-C1047476;Beckwermert;Matthias;ITC1072723;van Ramshorst;Marco;INT-C 38494;Däne;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman 718 GT4 CS (Typ;2;13:26:07.568;13:26:07.568;9:15.768;J;AT                                                          ;0000AT                                                          ;;AT      ;555,768;            ;3
420;Boll;Bollerslev;Henrik;DK04037;Hewer;Christoph;ITC-C1047476;Beckwermert;Matthias;ITC1072723;van Ramshorst;Marco;INT-C 38494;Däne;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman 718 GT4 CS (Typ;3;13:48:17.859;13:48:17.859;10:04.838;N;AT                                                          ;0000AT                                                          ;;AT      ;604,838;            ;4
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;1;12:42:45.666;12:42:45.666;10:22.847;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;622,847;            ;2
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;2;12:53:00.977;12:53:00.977;10:15.311;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;615,311;            ;2
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;3;13:10:18.505;13:10:18.505;10:28.666;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;628,666;            ;4
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;4;13:20:30.413;13:20:30.413;10:11.908;J;V 5                                                         ;0000V 5                                                         ;;V 5     ;611,908;            ;4
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;5;13:37:46.736;13:37:46.736;10:53.305;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;653,305;            ;1
633;Timb;Timbal;Marco;CHITC-C277;Bravetti;Nicola;INT B 980;Pflanz;Karl;ITC-C1053894;Reggiani;Ivan;ITC-C 1029;Schw;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman GT4CS(Typ981);1;13:14:03.228;13:14:03.228;10:00.170;N;AT                                                          ;0000AT                                                          ;;AT      ;600,170;            ;3
633;Timb;Timbal;Marco;CHITC-C277;Bravetti;Nicola;INT B 980;Pflanz;Karl;ITC-C1053894;Reggiani;Ivan;ITC-C 1029;Schw;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman GT4CS(Typ981);2;13:23:44.486;13:23:44.486;9:41.258;J;AT                                                          ;0000AT                                                          ;;AT      ;581,258;            ;3
633;Timb;Timbal;Marco;CHITC-C277;Bravetti;Nicola;INT B 980;Pflanz;Karl;ITC-C1053894;Reggiani;Ivan;ITC-C 1029;Schw;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman GT4CS(Typ981);3;13:43:50.303;13:43:50.303;10:52.849;N;AT                                                          ;0000AT                                                          ;;AT      ;652,849;            ;2
706;Muts;Mutsch;Thomas;ITC-C1056072;Fernandez Laser;Felipe;ITB 1100050;Mailleux;Franck;ICCA 144806;Westbrook;Richard;ITA54045;Deut;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;1;13:04:00.281;13:04:00.281;8:27.803;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;507,803;            ;1
706;Muts;Mutsch;Thomas;ITC-C1056072;Fernandez Laser;Felipe;ITB 1100050;Mailleux;Franck;ICCA 144806;Westbrook;Richard;ITA54045;Deut;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;2;13:25:30.541;13:25:30.541;8:28.824;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;508,824;            ;1
706;Muts;Mutsch;Thomas;ITC-C1056072;Fernandez Laser;Felipe;ITB 1100050;Mailleux;Franck;ICCA 144806;Westbrook;Richard;ITA54045;Deut;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;3;13:43:57.914;13:43:57.914;8:48.261;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;528,261;            ;3
718;Zens;Zensen;Ralf;ITC-C1056193;Fischer;Norbert;ITC-C 1066457;Peitzmeier;Fabian;ITC-C 1161045;Dannesberger;Christian;ITC1116592;Deut;;PRO-AM                                                      ;Porsche  718 GTS;1;12:51:41.340;12:51:41.340;10:54.333;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;654,333;            ;1
718;Zens;Zensen;Ralf;ITC-C1056193;Fischer;Norbert;ITC-C 1066457;Peitzmeier;Fabian;ITC-C 1161045;Dannesberger;Christian;ITC1116592;Deut;;PRO-AM                                                      ;Porsche  718 GTS;2;13:02:12.348;13:02:12.348;10:31.008;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;631,008;            ;1
