STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
25;Thys;Thyssen;Joachim;ITC-C1065026;Rader;Klaus;ITC-C1045103;Menzel;Nico;ITC-C1117270;Kern;Lars;ITB1118088;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);2;14:55:57.235;14:55:57.235;13:28.900;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;808,900;            ;3
25;Thys;Thyssen;Joachim;ITC-C1065026;Rader;Klaus;ITC-C1045103;Menzel;Nico;ITC-C1117270;Kern;Lars;ITB1118088;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);3;15:09:11.687;15:09:11.687;13:14.452;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;794,452;            ;3
25;Thys;Thyssen;Joachim;ITC-C1065026;Rader;Klaus;ITC-C1045103;Menzel;Nico;ITC-C1117270;Kern;Lars;ITB1118088;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);4;15:17:59.143;15:17:59.143;8:47.456;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;527,456;            ;3
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;1;14:40:20.685;14:40:20.685;8:18.373;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,373;Serliana    ;4
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;2;14:55:15.908;14:55:15.908;8:43.114;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;523,114;Serliana    ;4
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;3;15:09:28.142;15:09:28.142;8:37.982;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,982;Serliana    ;4
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;4;15:18:11.511;15:18:11.511;8:43.369;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;523,369;Serliana    ;4
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;FRA ;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:26:25.448;14:26:25.448;8:27.658;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;507,658;Julien Andla;3
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;FRA ;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:41:47.521;14:41:47.521;8:15.967;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;495,967;Julien Andla;3
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;DEU ;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:40:05.742;14:40:05.742;8:23.569;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,569;            ;4
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;DEU ;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:48:25.324;14:48:25.324;8:19.582;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,582;            ;4
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;DEU ;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);3;14:57:11.750;14:57:11.750;8:46.426;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;526,426;            ;4
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;DEU ;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);4;15:12:29.738;15:12:29.738;8:49.464;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;529,464;            ;2
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;DEU ;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:39:33.645;14:39:33.645;8:26.092;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,092;            ;4
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;DEU ;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:47:58.519;14:47:58.519;8:24.874;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,874;            ;4
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;DEU ;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);3;15:01:49.935;15:01:49.935;8:37.005;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,005;            ;3
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;DEU ;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);4;15:10:40.106;15:10:40.106;8:50.171;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;530,171;            ;3
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;DEU ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:31:11.175;14:31:11.175;8:26.741;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,741;            ;1
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;DEU ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:39:35.632;14:39:35.632;8:24.457;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,457;            ;1
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;DEU ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);3;14:54:14.541;14:54:14.541;8:24.342;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,342;            ;3
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;DEU ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);4;15:02:36.208;15:02:36.208;8:21.667;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;501,667;            ;3
34;Heye;Heyer;Kenneth;ITB 1078122;Stengel;Johannes;ITC-C 1185615;Mettler;Yannick;ITB1391;Böckmann;Marek;ITC-C 1100270;DEU ;Schnitzelalm Racing GmbH;PRO-AM                                                      ;Mercedes-AMG GT3;1;14:43:57.204;14:43:57.204;8:23.369;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,369;            ;4
34;Heye;Heyer;Kenneth;ITB 1078122;Stengel;Johannes;ITC-C 1185615;Mettler;Yannick;ITB1391;Böckmann;Marek;ITC-C 1100270;DEU ;Schnitzelalm Racing GmbH;PRO-AM                                                      ;Mercedes-AMG GT3;2;14:52:18.430;14:52:18.430;8:21.226;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;501,226;            ;4
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:32:14.201;14:32:14.201;8:26.490;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,490;            ;2
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:40:30.461;14:40:30.461;8:16.260;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;496,260;            ;2
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);3;14:59:20.391;14:59:20.391;8:26.913;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,913;            ;1
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);4;15:07:44.140;15:07:44.140;8:23.749;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,749;            ;1
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);5;15:16:30.022;15:16:30.022;8:45.882;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;525,882;            ;1
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;DEU ;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;1;14:23:14.326;14:23:14.326;8:48.111;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;528,111;            ;1
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;DEU ;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;2;14:56:53.644;14:56:53.644;8:49.065;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;529,065;            ;1
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;DEU ;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;3;15:05:09.704;15:05:09.704;8:16.060;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;496,060;            ;1
69;Möll;Möller;Dierk;ITC-C1051420;Weishar;Frank;ITC1112797;Kenntemich;Stefan;ITC-C1130579;Albig;Finn;ITC-C1161518;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;14:43:36.218;14:43:36.218;9:22.705;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;562,705;            ;2
69;Möll;Möller;Dierk;ITC-C1051420;Weishar;Frank;ITC1112797;Kenntemich;Stefan;ITC-C1130579;Albig;Finn;ITC-C1161518;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;15:00:19.272;15:00:19.272;9:48.606;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;588,606;            ;3
69;Möll;Möller;Dierk;ITC-C1051420;Weishar;Frank;ITC1112797;Kenntemich;Stefan;ITC-C1130579;Albig;Finn;ITC-C1161518;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;15:17:48.368;15:17:48.368;10:20.063;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;620,063;            ;1
72;Harp;Harper;Daniel;ITB233042;Hesse;Max;ITB1124404;Verhagen;Neil;D3956-I-22B;;;;GBR ;BMW Junior Team;PRO                                                         ;BMW M4 GT3;1;14:59:36.057;14:59:36.057;8:26.679;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,679;            ;1
72;Harp;Harper;Daniel;ITB233042;Hesse;Max;ITB1124404;Verhagen;Neil;D3956-I-22B;;;;GBR ;BMW Junior Team;PRO                                                         ;BMW M4 GT3;2;15:07:55.224;15:07:55.224;8:19.167;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,167;            ;1
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;BEL ;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);1;14:29:19.204;14:29:19.204;10:07.794;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;607,794;            ;1
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;BEL ;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);2;14:41:19.663;14:41:19.663;9:59.845;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;599,845;            ;1
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;BEL ;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);3;14:57:14.482;14:57:14.482;10:18.995;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;618,995;            ;1
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;BEL ;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);4;15:09:09.703;15:09:09.703;9:53.993;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;593,993;            ;1
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;BEL ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;1;14:56:06.477;14:56:06.477;9:31.682;J;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;571,682;Christoph Br;2
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;BEL ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;2;15:12:50.318;15:12:50.318;9:40.559;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;580,559;Christoph Br;2
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;BEL ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;14:22:35.580;14:22:35.580;9:50.068;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;590,068;Christoph Br;0
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;BEL ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;14:32:06.387;14:32:06.387;9:30.807;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;570,807;Christoph Br;0
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;BEL ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;14:48:00.062;14:48:00.062;9:44.213;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;584,213;Christoph Br;0
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;BEL ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;4;15:10:37.086;15:10:37.086;10:05.053;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;605,053;Christoph Br;0
82;Breu;Breuer;Christoph;ITC-C1080277;Mies;Alexander;ITC-C1134646;Ortmann;Mike David;ITC-C1136353;Born;Miklas;it c-c ch 330;DEU ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;14:24:02.133;14:24:02.133;9:26.499;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;566,499;Christoph Br;2
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;DEU ;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;1;14:21:37.297;14:21:37.297;9:11.546;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;551,546;            ;1
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;DEU ;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;2;14:30:41.819;14:30:41.819;9:04.522;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;544,522;            ;1
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;DEU ;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;3;14:47:15.858;14:47:15.858;9:27.116;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;567,116;            ;2
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;DEU ;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;4;14:57:10.398;14:57:10.398;9:54.540;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;594,540;            ;2
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;DEU ;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;5;15:12:31.148;15:12:31.148;9:57.776;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;597,776;            ;3
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;1;14:22:24.612;14:22:24.612;9:49.500;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;589,500;            ;1
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;2;14:37:01.704;14:37:01.704;14:37.092;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;877,092;            ;3
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;3;14:46:51.749;14:46:51.749;9:50.045;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;590,045;            ;3
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;4;14:57:03.357;14:57:03.357;10:11.608;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;611,608;            ;3
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;5;15:14:01.133;15:14:01.133;10:41.466;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;641,466;            ;2
86;Brus;Brusius;Adrian;ITC-C1162478;Unteroberdörster;Finn;ITC-C1175592;Peucker;Lars;ITC-C 1122277;Lengyel;Adam;ITB6300;DEU ;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;1;14:40:28.131;14:40:28.131;9:24.447;N;AT                                                          ;0000AT                                                          ;;AT      ;564,447;            ;2
86;Brus;Brusius;Adrian;ITC-C1162478;Unteroberdörster;Finn;ITC-C1175592;Peucker;Lars;ITC-C 1122277;Lengyel;Adam;ITB6300;DEU ;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;2;14:49:46.807;14:49:46.807;9:18.676;J;AT                                                          ;0000AT                                                          ;;AT      ;558,676;            ;2
87;Jung;Jung;Tobias;IC1122599;Eichhorn;Michael;ITC-C1117860;Jenichen;Daniel;ITC-C1169056;Strycek;Volker;IC1035407;DEU ;;PRO-AM                                                      ;Opel Astra OPC;1;14:38:37.152;14:38:37.152;10:28.928;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;628,928;            ;1
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;1;14:37:11.345;14:37:11.345;8:19.298;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,298;            ;3
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;2;14:49:52.914;14:49:52.914;12:41.569;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;761,569;            ;4
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;3;15:01:55.635;15:01:55.635;12:02.721;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;722,721;            ;1
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;4;15:14:14.312;15:14:14.312;12:18.677;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;738,677;            ;2
95;Dörr;Dörr;Phil;ITC-C1162847;Hancke;Nick;ITC-C1146359;Wiskirchen;Moritz;ITC-C1173298;Dontje;Indy;ITB28095;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;14:35:25.382;14:35:25.382;9:24.911;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;564,911;            ;0
95;Dörr;Dörr;Phil;ITC-C1162847;Hancke;Nick;ITC-C1146359;Wiskirchen;Moritz;ITC-C1173298;Dontje;Indy;ITB28095;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;14:44:28.103;14:44:28.103;9:02.721;J;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;542,721;            ;0
95;Dörr;Dörr;Phil;ITC-C1162847;Hancke;Nick;ITC-C1146359;Wiskirchen;Moritz;ITC-C1173298;Dontje;Indy;ITB28095;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;14:54:01.059;14:54:01.059;9:32.956;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;572,956;            ;0
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;NLD ;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;14:20:37.762;14:20:37.762;8:29.063;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;509,063;            ;3
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;NLD ;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;14:29:00.617;14:29:00.617;8:22.855;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,855;            ;3
